vsd	Id(Mp1)
Step Information: Vsg=0  (Run: 1/13)
Step Information: Vsg=600m  (Run: 7/13)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	1.405964e-005
2.000000000000000e-002	2.654426e-005
3.000000000000000e-002	3.751949e-005
4.000000000000000e-002	4.704740e-005
5.000000000000000e-002	5.518669e-005
6.000000000000001e-002	6.199291e-005
7.000000000000001e-002	6.751873e-005
8.000000000000000e-002	7.181403e-005
9.000000000000000e-002	7.492617e-005
9.999999999999999e-002	7.690008e-005
1.100000000000000e-001	7.777849e-005
1.200000000000000e-001	7.782308e-005
1.300000000000000e-001	7.782308e-005
1.400000000000000e-001	7.782308e-005
1.500000000000000e-001	7.782308e-005
1.600000000000000e-001	7.782308e-005
1.700000000000000e-001	7.782308e-005
1.800000000000000e-001	7.782308e-005
1.900000000000000e-001	7.782308e-005
2.000000000000000e-001	7.782308e-005
2.100000000000001e-001	7.782308e-005
2.200000000000001e-001	7.782308e-005
2.300000000000001e-001	7.782308e-005
2.400000000000001e-001	7.782308e-005
2.500000000000001e-001	7.782308e-005
2.600000000000001e-001	7.782308e-005
2.700000000000001e-001	7.782308e-005
2.800000000000001e-001	7.782308e-005
2.900000000000001e-001	7.782308e-005
3.000000000000001e-001	7.782308e-005
3.100000000000001e-001	7.782308e-005
3.200000000000001e-001	7.782308e-005
3.300000000000001e-001	7.782308e-005
3.400000000000001e-001	7.782308e-005
3.500000000000001e-001	7.782308e-005
3.600000000000002e-001	7.782308e-005
3.700000000000002e-001	7.782308e-005
3.800000000000002e-001	7.782308e-005
3.900000000000002e-001	7.782308e-005
4.000000000000002e-001	7.782308e-005
4.100000000000002e-001	7.782308e-005
4.200000000000002e-001	7.782308e-005
4.300000000000002e-001	7.782308e-005
4.400000000000002e-001	7.782308e-005
4.500000000000002e-001	7.782308e-005
4.600000000000002e-001	7.782308e-005
4.700000000000003e-001	7.782308e-005
4.800000000000003e-001	7.782308e-005
4.900000000000003e-001	7.782308e-005
5.000000000000002e-001	7.782308e-005
5.100000000000002e-001	7.782308e-005
5.200000000000002e-001	7.782308e-005
5.300000000000003e-001	7.782308e-005
5.400000000000003e-001	7.782308e-005
5.500000000000003e-001	7.782308e-005
5.600000000000003e-001	7.782308e-005
5.700000000000003e-001	7.782308e-005
5.800000000000003e-001	7.782308e-005
5.900000000000003e-001	7.782308e-005
6.000000000000003e-001	7.782308e-005
6.100000000000003e-001	7.782308e-005
6.200000000000003e-001	7.782308e-005
6.300000000000003e-001	7.782308e-005
6.400000000000004e-001	7.782308e-005
6.500000000000004e-001	7.782309e-005
6.600000000000004e-001	7.782309e-005
6.700000000000004e-001	7.782309e-005
6.800000000000004e-001	7.782309e-005
6.900000000000004e-001	7.782309e-005
7.000000000000004e-001	7.782309e-005
7.100000000000004e-001	7.782309e-005
7.200000000000004e-001	7.782309e-005
7.300000000000004e-001	7.782309e-005
7.400000000000004e-001	7.782309e-005
7.500000000000004e-001	7.782309e-005
7.600000000000005e-001	7.782309e-005
7.700000000000005e-001	7.782309e-005
7.800000000000005e-001	7.782309e-005
7.900000000000005e-001	7.782309e-005
8.000000000000005e-001	7.782309e-005
8.100000000000005e-001	7.782309e-005
8.200000000000005e-001	7.782309e-005
8.300000000000005e-001	7.782309e-005
8.400000000000005e-001	7.782309e-005
8.500000000000005e-001	7.782309e-005
8.600000000000005e-001	7.782309e-005
8.700000000000006e-001	7.782309e-005
8.800000000000006e-001	7.782309e-005
8.900000000000006e-001	7.782309e-005
9.000000000000006e-001	7.782309e-005
9.100000000000006e-001	7.782309e-005
9.200000000000006e-001	7.782309e-005
9.300000000000006e-001	7.782309e-005
9.400000000000006e-001	7.782309e-005
9.500000000000006e-001	7.782309e-005
9.600000000000006e-001	7.782309e-005
9.700000000000006e-001	7.782309e-005
9.800000000000007e-001	7.782309e-005
9.900000000000007e-001	7.782309e-005
1.000000000000001e+000	7.782309e-005
1.010000000000001e+000	7.782309e-005
1.020000000000001e+000	7.782309e-005
1.030000000000001e+000	7.782309e-005
1.040000000000001e+000	7.782309e-005
1.050000000000001e+000	7.782309e-005
1.060000000000001e+000	7.782309e-005
1.070000000000001e+000	7.782309e-005
1.080000000000001e+000	7.782309e-005
1.090000000000001e+000	7.782309e-005
1.100000000000001e+000	7.782309e-005
1.110000000000001e+000	7.782309e-005
1.120000000000001e+000	7.782309e-005
1.130000000000001e+000	7.782309e-005
1.140000000000001e+000	7.782309e-005
1.150000000000001e+000	7.782309e-005
1.160000000000001e+000	7.782309e-005
1.170000000000001e+000	7.782309e-005
1.180000000000001e+000	7.782309e-005
1.190000000000001e+000	7.782309e-005
1.200000000000000e+000	7.782309e-005
Step Information: Vsg=700m  (Run: 8/13)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	2.317548e-005
2.000000000000000e-002	4.456876e-005
3.000000000000000e-002	6.425213e-005
4.000000000000000e-002	8.229405e-005
5.000000000000000e-002	9.875934e-005
6.000000000000001e-002	1.137095e-004
7.000000000000001e-002	1.272028e-004
8.000000000000000e-002	1.392946e-004
9.000000000000000e-002	1.500375e-004
9.999999999999999e-002	1.594815e-004
1.100000000000000e-001	1.676741e-004
1.200000000000000e-001	1.746606e-004
1.300000000000000e-001	1.804842e-004
1.400000000000000e-001	1.851858e-004
1.500000000000000e-001	1.888046e-004
1.600000000000000e-001	1.913781e-004
1.700000000000000e-001	1.929417e-004
1.800000000000000e-001	1.933828e-004
1.900000000000000e-001	1.933828e-004
2.000000000000000e-001	1.933828e-004
2.100000000000001e-001	1.933828e-004
2.200000000000001e-001	1.933828e-004
2.300000000000001e-001	1.933828e-004
2.400000000000001e-001	1.933828e-004
2.500000000000001e-001	1.933828e-004
2.600000000000001e-001	1.933828e-004
2.700000000000001e-001	1.933828e-004
2.800000000000001e-001	1.933828e-004
2.900000000000001e-001	1.933828e-004
3.000000000000001e-001	1.933828e-004
3.100000000000001e-001	1.933828e-004
3.200000000000001e-001	1.933828e-004
3.300000000000001e-001	1.933828e-004
3.400000000000001e-001	1.933828e-004
3.500000000000001e-001	1.933828e-004
3.600000000000002e-001	1.933828e-004
3.700000000000002e-001	1.933828e-004
3.800000000000002e-001	1.933828e-004
3.900000000000002e-001	1.933828e-004
4.000000000000002e-001	1.933828e-004
4.100000000000002e-001	1.933828e-004
4.200000000000002e-001	1.933828e-004
4.300000000000002e-001	1.933828e-004
4.400000000000002e-001	1.933828e-004
4.500000000000002e-001	1.933828e-004
4.600000000000002e-001	1.933828e-004
4.700000000000003e-001	1.933828e-004
4.800000000000003e-001	1.933828e-004
4.900000000000003e-001	1.933828e-004
5.000000000000002e-001	1.933828e-004
5.100000000000002e-001	1.933828e-004
5.200000000000002e-001	1.933828e-004
5.300000000000003e-001	1.933828e-004
5.400000000000003e-001	1.933828e-004
5.500000000000003e-001	1.933828e-004
5.600000000000003e-001	1.933828e-004
5.700000000000003e-001	1.933828e-004
5.800000000000003e-001	1.933828e-004
5.900000000000003e-001	1.933828e-004
6.000000000000003e-001	1.933828e-004
6.100000000000003e-001	1.933828e-004
6.200000000000003e-001	1.933828e-004
6.300000000000003e-001	1.933828e-004
6.400000000000004e-001	1.933828e-004
6.500000000000004e-001	1.933828e-004
6.600000000000004e-001	1.933828e-004
6.700000000000004e-001	1.933828e-004
6.800000000000004e-001	1.933828e-004
6.900000000000004e-001	1.933828e-004
7.000000000000004e-001	1.933828e-004
7.100000000000004e-001	1.933828e-004
7.200000000000004e-001	1.933828e-004
7.300000000000004e-001	1.933828e-004
7.400000000000004e-001	1.933828e-004
7.500000000000004e-001	1.933828e-004
7.600000000000005e-001	1.933828e-004
7.700000000000005e-001	1.933828e-004
7.800000000000005e-001	1.933828e-004
7.900000000000005e-001	1.933828e-004
8.000000000000005e-001	1.933828e-004
8.100000000000005e-001	1.933828e-004
8.200000000000005e-001	1.933828e-004
8.300000000000005e-001	1.933828e-004
8.400000000000005e-001	1.933828e-004
8.500000000000005e-001	1.933828e-004
8.600000000000005e-001	1.933828e-004
8.700000000000006e-001	1.933828e-004
8.800000000000006e-001	1.933828e-004
8.900000000000006e-001	1.933828e-004
9.000000000000006e-001	1.933828e-004
9.100000000000006e-001	1.933828e-004
9.200000000000006e-001	1.933828e-004
9.300000000000006e-001	1.933828e-004
9.400000000000006e-001	1.933828e-004
9.500000000000006e-001	1.933828e-004
9.600000000000006e-001	1.933828e-004
9.700000000000006e-001	1.933828e-004
9.800000000000007e-001	1.933828e-004
9.900000000000007e-001	1.933828e-004
1.000000000000001e+000	1.933828e-004
1.010000000000001e+000	1.933828e-004
1.020000000000001e+000	1.933828e-004
1.030000000000001e+000	1.933828e-004
1.040000000000001e+000	1.933828e-004
1.050000000000001e+000	1.933828e-004
1.060000000000001e+000	1.933828e-004
1.070000000000001e+000	1.933828e-004
1.080000000000001e+000	1.933828e-004
1.090000000000001e+000	1.933828e-004
1.100000000000001e+000	1.933828e-004
1.110000000000001e+000	1.933828e-004
1.120000000000001e+000	1.933828e-004
1.130000000000001e+000	1.933828e-004
1.140000000000001e+000	1.933828e-004
1.150000000000001e+000	1.933828e-004
1.160000000000001e+000	1.933828e-004
1.170000000000001e+000	1.933828e-004
1.180000000000001e+000	1.933828e-004
1.190000000000001e+000	1.933828e-004
1.200000000000000e+000	1.933828e-004
Step Information: Vsg=800m  (Run: 9/13)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	3.180303e-005
2.000000000000000e-002	6.164068e-005
3.000000000000000e-002	8.959058e-005
4.000000000000000e-002	1.157264e-004
5.000000000000000e-002	1.401178e-004
6.000000000000001e-002	1.628313e-004
7.000000000000001e-002	1.839298e-004
8.000000000000000e-002	2.034732e-004
9.000000000000000e-002	2.215183e-004
9.999999999999999e-002	2.381195e-004
1.100000000000000e-001	2.533282e-004
1.200000000000000e-001	2.671938e-004
1.300000000000000e-001	2.797630e-004
1.400000000000000e-001	2.910807e-004
1.500000000000000e-001	3.011895e-004
1.600000000000000e-001	3.101302e-004
1.700000000000000e-001	3.179418e-004
1.800000000000000e-001	3.246616e-004
1.900000000000000e-001	3.303250e-004
2.000000000000000e-001	3.349663e-004
2.100000000000001e-001	3.386182e-004
2.200000000000001e-001	3.413118e-004
2.300000000000001e-001	3.430771e-004
2.400000000000001e-001	3.433159e-004
2.500000000000001e-001	3.433159e-004
2.600000000000001e-001	3.433159e-004
2.700000000000001e-001	3.433159e-004
2.800000000000001e-001	3.433159e-004
2.900000000000001e-001	3.433159e-004
3.000000000000001e-001	3.433159e-004
3.100000000000001e-001	3.433159e-004
3.200000000000001e-001	3.433159e-004
3.300000000000001e-001	3.433159e-004
3.400000000000001e-001	3.433159e-004
3.500000000000001e-001	3.433159e-004
3.600000000000002e-001	3.433159e-004
3.700000000000002e-001	3.433159e-004
3.800000000000002e-001	3.433159e-004
3.900000000000002e-001	3.433159e-004
4.000000000000002e-001	3.433159e-004
4.100000000000002e-001	3.433159e-004
4.200000000000002e-001	3.433159e-004
4.300000000000002e-001	3.433159e-004
4.400000000000002e-001	3.433159e-004
4.500000000000002e-001	3.433159e-004
4.600000000000002e-001	3.433159e-004
4.700000000000003e-001	3.433159e-004
4.800000000000003e-001	3.433159e-004
4.900000000000003e-001	3.433159e-004
5.000000000000002e-001	3.433159e-004
5.100000000000002e-001	3.433159e-004
5.200000000000002e-001	3.433159e-004
5.300000000000003e-001	3.433159e-004
5.400000000000003e-001	3.433159e-004
5.500000000000003e-001	3.433159e-004
5.600000000000003e-001	3.433159e-004
5.700000000000003e-001	3.433159e-004
5.800000000000003e-001	3.433159e-004
5.900000000000003e-001	3.433159e-004
6.000000000000003e-001	3.433159e-004
6.100000000000003e-001	3.433159e-004
6.200000000000003e-001	3.433159e-004
6.300000000000003e-001	3.433159e-004
6.400000000000004e-001	3.433159e-004
6.500000000000004e-001	3.433159e-004
6.600000000000004e-001	3.433159e-004
6.700000000000004e-001	3.433159e-004
6.800000000000004e-001	3.433159e-004
6.900000000000004e-001	3.433159e-004
7.000000000000004e-001	3.433159e-004
7.100000000000004e-001	3.433159e-004
7.200000000000004e-001	3.433159e-004
7.300000000000004e-001	3.433159e-004
7.400000000000004e-001	3.433159e-004
7.500000000000004e-001	3.433159e-004
7.600000000000005e-001	3.433159e-004
7.700000000000005e-001	3.433159e-004
7.800000000000005e-001	3.433159e-004
7.900000000000005e-001	3.433159e-004
8.000000000000005e-001	3.433159e-004
8.100000000000005e-001	3.433159e-004
8.200000000000005e-001	3.433159e-004
8.300000000000005e-001	3.433159e-004
8.400000000000005e-001	3.433159e-004
8.500000000000005e-001	3.433159e-004
8.600000000000005e-001	3.433159e-004
8.700000000000006e-001	3.433159e-004
8.800000000000006e-001	3.433159e-004
8.900000000000006e-001	3.433159e-004
9.000000000000006e-001	3.433159e-004
9.100000000000006e-001	3.433159e-004
9.200000000000006e-001	3.433159e-004
9.300000000000006e-001	3.433159e-004
9.400000000000006e-001	3.433159e-004
9.500000000000006e-001	3.433159e-004
9.600000000000006e-001	3.433159e-004
9.700000000000006e-001	3.433159e-004
9.800000000000007e-001	3.433159e-004
9.900000000000007e-001	3.433159e-004
1.000000000000001e+000	3.433159e-004
1.010000000000001e+000	3.433159e-004
1.020000000000001e+000	3.433159e-004
1.030000000000001e+000	3.433159e-004
1.040000000000001e+000	3.433159e-004
1.050000000000001e+000	3.433159e-004
1.060000000000001e+000	3.433159e-004
1.070000000000001e+000	3.433159e-004
1.080000000000001e+000	3.433159e-004
1.090000000000001e+000	3.433159e-004
1.100000000000001e+000	3.433159e-004
1.110000000000001e+000	3.433159e-004
1.120000000000001e+000	3.433159e-004
1.130000000000001e+000	3.433159e-004
1.140000000000001e+000	3.433159e-004
1.150000000000001e+000	3.433159e-004
1.160000000000001e+000	3.433159e-004
1.170000000000001e+000	3.433159e-004
1.180000000000001e+000	3.433159e-004
1.190000000000001e+000	3.433159e-004
1.200000000000000e+000	3.433159e-004
Step Information: Vsg=900m  (Run: 10/13)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	3.998051e-005
2.000000000000000e-002	7.783358e-005
3.000000000000000e-002	1.136411e-004
4.000000000000000e-002	1.474809e-004
5.000000000000000e-002	1.794268e-004
6.000000000000001e-002	2.095490e-004
7.000000000000001e-002	2.379144e-004
8.000000000000000e-002	2.645865e-004
9.000000000000000e-002	2.896258e-004
9.999999999999999e-002	3.130900e-004
1.100000000000000e-001	3.350342e-004
1.200000000000000e-001	3.555108e-004
1.300000000000000e-001	3.745698e-004
1.400000000000000e-001	3.922592e-004
1.500000000000000e-001	4.086245e-004
1.600000000000000e-001	4.237096e-004
1.700000000000000e-001	4.375562e-004
1.800000000000000e-001	4.502043e-004
1.900000000000000e-001	4.616921e-004
2.000000000000000e-001	4.720564e-004
2.100000000000001e-001	4.813323e-004
2.200000000000001e-001	4.895534e-004
2.300000000000001e-001	4.967522e-004
2.400000000000001e-001	5.029596e-004
2.500000000000001e-001	5.082053e-004
2.600000000000001e-001	5.125180e-004
2.700000000000001e-001	5.159252e-004
2.800000000000001e-001	5.184532e-004
2.900000000000001e-001	5.189240e-004
3.000000000000001e-001	5.189240e-004
3.100000000000001e-001	5.189240e-004
3.200000000000001e-001	5.189240e-004
3.300000000000001e-001	5.189240e-004
3.400000000000001e-001	5.189240e-004
3.500000000000001e-001	5.189240e-004
3.600000000000002e-001	5.189240e-004
3.700000000000002e-001	5.189240e-004
3.800000000000002e-001	5.189240e-004
3.900000000000002e-001	5.189240e-004
4.000000000000002e-001	5.189240e-004
4.100000000000002e-001	5.189240e-004
4.200000000000002e-001	5.189240e-004
4.300000000000002e-001	5.189240e-004
4.400000000000002e-001	5.189240e-004
4.500000000000002e-001	5.189240e-004
4.600000000000002e-001	5.189240e-004
4.700000000000003e-001	5.189240e-004
4.800000000000003e-001	5.189240e-004
4.900000000000003e-001	5.189240e-004
5.000000000000002e-001	5.189240e-004
5.100000000000002e-001	5.189240e-004
5.200000000000002e-001	5.189240e-004
5.300000000000003e-001	5.189240e-004
5.400000000000003e-001	5.189240e-004
5.500000000000003e-001	5.189240e-004
5.600000000000003e-001	5.189240e-004
5.700000000000003e-001	5.189240e-004
5.800000000000003e-001	5.189240e-004
5.900000000000003e-001	5.189240e-004
6.000000000000003e-001	5.189240e-004
6.100000000000003e-001	5.189240e-004
6.200000000000003e-001	5.189240e-004
6.300000000000003e-001	5.189240e-004
6.400000000000004e-001	5.189240e-004
6.500000000000004e-001	5.189240e-004
6.600000000000004e-001	5.189240e-004
6.700000000000004e-001	5.189240e-004
6.800000000000004e-001	5.189240e-004
6.900000000000004e-001	5.189240e-004
7.000000000000004e-001	5.189240e-004
7.100000000000004e-001	5.189240e-004
7.200000000000004e-001	5.189240e-004
7.300000000000004e-001	5.189240e-004
7.400000000000004e-001	5.189240e-004
7.500000000000004e-001	5.189240e-004
7.600000000000005e-001	5.189240e-004
7.700000000000005e-001	5.189240e-004
7.800000000000005e-001	5.189240e-004
7.900000000000005e-001	5.189240e-004
8.000000000000005e-001	5.189240e-004
8.100000000000005e-001	5.189240e-004
8.200000000000005e-001	5.189240e-004
8.300000000000005e-001	5.189240e-004
8.400000000000005e-001	5.189240e-004
8.500000000000005e-001	5.189240e-004
8.600000000000005e-001	5.189240e-004
8.700000000000006e-001	5.189240e-004
8.800000000000006e-001	5.189240e-004
8.900000000000006e-001	5.189240e-004
9.000000000000006e-001	5.189240e-004
9.100000000000006e-001	5.189240e-004
9.200000000000006e-001	5.189240e-004
9.300000000000006e-001	5.189240e-004
9.400000000000006e-001	5.189240e-004
9.500000000000006e-001	5.189240e-004
9.600000000000006e-001	5.189240e-004
9.700000000000006e-001	5.189240e-004
9.800000000000007e-001	5.189240e-004
9.900000000000007e-001	5.189240e-004
1.000000000000001e+000	5.189240e-004
1.010000000000001e+000	5.189240e-004
1.020000000000001e+000	5.189240e-004
1.030000000000001e+000	5.189240e-004
1.040000000000001e+000	5.189240e-004
1.050000000000001e+000	5.189240e-004
1.060000000000001e+000	5.189240e-004
1.070000000000001e+000	5.189240e-004
1.080000000000001e+000	5.189240e-004
1.090000000000001e+000	5.189240e-004
1.100000000000001e+000	5.189240e-004
1.110000000000001e+000	5.189240e-004
1.120000000000001e+000	5.189240e-004
1.130000000000001e+000	5.189240e-004
1.140000000000001e+000	5.189240e-004
1.150000000000001e+000	5.189240e-004
1.160000000000001e+000	5.189240e-004
1.170000000000001e+000	5.189240e-004
1.180000000000001e+000	5.189240e-004
1.190000000000001e+000	5.189240e-004
1.200000000000000e+000	5.189240e-004
Step Information: Vsg=1  (Run: 11/13)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	4.774224e-005
2.000000000000000e-002	9.321366e-005
3.000000000000000e-002	1.364995e-004
4.000000000000000e-002	1.776809e-004
5.000000000000000e-002	2.168349e-004
6.000000000000001e-002	2.540349e-004
7.000000000000001e-002	2.893507e-004
8.000000000000000e-002	3.228489e-004
9.000000000000000e-002	3.545931e-004
9.999999999999999e-002	3.846438e-004
1.100000000000000e-001	4.130588e-004
1.200000000000000e-001	4.398932e-004
1.300000000000000e-001	4.652000e-004
1.400000000000000e-001	4.890293e-004
1.500000000000000e-001	5.114296e-004
1.600000000000000e-001	5.324470e-004
1.700000000000000e-001	5.521256e-004
1.800000000000000e-001	5.705078e-004
1.900000000000000e-001	5.876341e-004
2.000000000000000e-001	6.035434e-004
2.100000000000001e-001	6.182730e-004
2.200000000000001e-001	6.318588e-004
2.300000000000001e-001	6.443350e-004
2.400000000000001e-001	6.557347e-004
2.500000000000001e-001	6.660895e-004
2.600000000000001e-001	6.754299e-004
2.700000000000001e-001	6.837852e-004
2.800000000000001e-001	6.911836e-004
2.900000000000001e-001	6.976522e-004
3.000000000000001e-001	7.032171e-004
3.100000000000001e-001	7.079034e-004
3.200000000000001e-001	7.117353e-004
3.300000000000001e-001	7.141309e-004
3.400000000000001e-001	7.141309e-004
3.500000000000001e-001	7.141309e-004
3.600000000000002e-001	7.141309e-004
3.700000000000002e-001	7.141309e-004
3.800000000000002e-001	7.141309e-004
3.900000000000002e-001	7.141309e-004
4.000000000000002e-001	7.141309e-004
4.100000000000002e-001	7.141309e-004
4.200000000000002e-001	7.141309e-004
4.300000000000002e-001	7.141309e-004
4.400000000000002e-001	7.141309e-004
4.500000000000002e-001	7.141309e-004
4.600000000000002e-001	7.141309e-004
4.700000000000003e-001	7.141309e-004
4.800000000000003e-001	7.141309e-004
4.900000000000003e-001	7.141309e-004
5.000000000000002e-001	7.141309e-004
5.100000000000002e-001	7.141309e-004
5.200000000000002e-001	7.141309e-004
5.300000000000003e-001	7.141309e-004
5.400000000000003e-001	7.141309e-004
5.500000000000003e-001	7.141309e-004
5.600000000000003e-001	7.141309e-004
5.700000000000003e-001	7.141309e-004
5.800000000000003e-001	7.141309e-004
5.900000000000003e-001	7.141309e-004
6.000000000000003e-001	7.141309e-004
6.100000000000003e-001	7.141309e-004
6.200000000000003e-001	7.141309e-004
6.300000000000003e-001	7.141309e-004
6.400000000000004e-001	7.141309e-004
6.500000000000004e-001	7.141309e-004
6.600000000000004e-001	7.141309e-004
6.700000000000004e-001	7.141309e-004
6.800000000000004e-001	7.141309e-004
6.900000000000004e-001	7.141309e-004
7.000000000000004e-001	7.141309e-004
7.100000000000004e-001	7.141309e-004
7.200000000000004e-001	7.141309e-004
7.300000000000004e-001	7.141309e-004
7.400000000000004e-001	7.141309e-004
7.500000000000004e-001	7.141309e-004
7.600000000000005e-001	7.141309e-004
7.700000000000005e-001	7.141309e-004
7.800000000000005e-001	7.141309e-004
7.900000000000005e-001	7.141309e-004
8.000000000000005e-001	7.141309e-004
8.100000000000005e-001	7.141309e-004
8.200000000000005e-001	7.141309e-004
8.300000000000005e-001	7.141309e-004
8.400000000000005e-001	7.141309e-004
8.500000000000005e-001	7.141309e-004
8.600000000000005e-001	7.141309e-004
8.700000000000006e-001	7.141309e-004
8.800000000000006e-001	7.141309e-004
8.900000000000006e-001	7.141309e-004
9.000000000000006e-001	7.141309e-004
9.100000000000006e-001	7.141309e-004
9.200000000000006e-001	7.141309e-004
9.300000000000006e-001	7.141309e-004
9.400000000000006e-001	7.141309e-004
9.500000000000006e-001	7.141309e-004
9.600000000000006e-001	7.141309e-004
9.700000000000006e-001	7.141309e-004
9.800000000000007e-001	7.141309e-004
9.900000000000007e-001	7.141309e-004
1.000000000000001e+000	7.141309e-004
1.010000000000001e+000	7.141309e-004
1.020000000000001e+000	7.141309e-004
1.030000000000001e+000	7.141309e-004
1.040000000000001e+000	7.141309e-004
1.050000000000001e+000	7.141309e-004
1.060000000000001e+000	7.141309e-004
1.070000000000001e+000	7.141309e-004
1.080000000000001e+000	7.141309e-004
1.090000000000001e+000	7.141309e-004
1.100000000000001e+000	7.141309e-004
1.110000000000001e+000	7.141309e-004
1.120000000000001e+000	7.141309e-004
1.130000000000001e+000	7.141309e-004
1.140000000000001e+000	7.141309e-004
1.150000000000001e+000	7.141309e-004
1.160000000000001e+000	7.141309e-004
1.170000000000001e+000	7.141309e-004
1.180000000000001e+000	7.141309e-004
1.190000000000001e+000	7.141309e-004
1.200000000000000e+000	7.141309e-004
Step Information: Vsg=1.1  (Run: 12/13)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	5.511914e-005
2.000000000000000e-002	1.078406e-004
3.000000000000000e-002	1.582523e-004
4.000000000000000e-002	2.064378e-004
5.000000000000000e-002	2.524767e-004
6.000000000000001e-002	2.964450e-004
7.000000000000001e-002	3.384149e-004
8.000000000000000e-002	3.784554e-004
9.000000000000000e-002	4.166326e-004
9.999999999999999e-002	4.530092e-004
1.100000000000000e-001	4.876453e-004
1.200000000000000e-001	5.205984e-004
1.300000000000000e-001	5.519235e-004
1.400000000000000e-001	5.816732e-004
1.500000000000000e-001	6.098978e-004
1.600000000000000e-001	6.366455e-004
1.700000000000000e-001	6.619626e-004
1.800000000000000e-001	6.858933e-004
1.900000000000000e-001	7.084802e-004
2.000000000000000e-001	7.297641e-004
2.100000000000001e-001	7.497839e-004
2.200000000000001e-001	7.685775e-004
2.300000000000001e-001	7.861808e-004
2.400000000000001e-001	8.026286e-004
2.500000000000001e-001	8.179544e-004
2.600000000000001e-001	8.321900e-004
2.700000000000001e-001	8.453665e-004
2.800000000000001e-001	8.575136e-004
2.900000000000001e-001	8.686599e-004
3.000000000000001e-001	8.788330e-004
3.100000000000001e-001	8.880594e-004
3.200000000000001e-001	8.963649e-004
3.300000000000001e-001	9.037740e-004
3.400000000000001e-001	9.103106e-004
3.500000000000001e-001	9.159977e-004
3.600000000000002e-001	9.208574e-004
3.700000000000002e-001	9.245423e-004
3.800000000000002e-001	9.245423e-004
3.900000000000002e-001	9.245423e-004
4.000000000000002e-001	9.245423e-004
4.100000000000002e-001	9.245423e-004
4.200000000000002e-001	9.245423e-004
4.300000000000002e-001	9.245423e-004
4.400000000000002e-001	9.245423e-004
4.500000000000002e-001	9.245423e-004
4.600000000000002e-001	9.245423e-004
4.700000000000003e-001	9.245423e-004
4.800000000000003e-001	9.245423e-004
4.900000000000003e-001	9.245423e-004
5.000000000000002e-001	9.245423e-004
5.100000000000002e-001	9.245423e-004
5.200000000000002e-001	9.245423e-004
5.300000000000003e-001	9.245423e-004
5.400000000000003e-001	9.245423e-004
5.500000000000003e-001	9.245423e-004
5.600000000000003e-001	9.245423e-004
5.700000000000003e-001	9.245423e-004
5.800000000000003e-001	9.245423e-004
5.900000000000003e-001	9.245423e-004
6.000000000000003e-001	9.245423e-004
6.100000000000003e-001	9.245423e-004
6.200000000000003e-001	9.245423e-004
6.300000000000003e-001	9.245423e-004
6.400000000000004e-001	9.245423e-004
6.500000000000004e-001	9.245423e-004
6.600000000000004e-001	9.245423e-004
6.700000000000004e-001	9.245423e-004
6.800000000000004e-001	9.245423e-004
6.900000000000004e-001	9.245423e-004
7.000000000000004e-001	9.245423e-004
7.100000000000004e-001	9.245423e-004
7.200000000000004e-001	9.245423e-004
7.300000000000004e-001	9.245423e-004
7.400000000000004e-001	9.245423e-004
7.500000000000004e-001	9.245423e-004
7.600000000000005e-001	9.245423e-004
7.700000000000005e-001	9.245423e-004
7.800000000000005e-001	9.245423e-004
7.900000000000005e-001	9.245423e-004
8.000000000000005e-001	9.245423e-004
8.100000000000005e-001	9.245423e-004
8.200000000000005e-001	9.245423e-004
8.300000000000005e-001	9.245423e-004
8.400000000000005e-001	9.245423e-004
8.500000000000005e-001	9.245423e-004
8.600000000000005e-001	9.245423e-004
8.700000000000006e-001	9.245423e-004
8.800000000000006e-001	9.245423e-004
8.900000000000006e-001	9.245423e-004
9.000000000000006e-001	9.245423e-004
9.100000000000006e-001	9.245423e-004
9.200000000000006e-001	9.245423e-004
9.300000000000006e-001	9.245423e-004
9.400000000000006e-001	9.245423e-004
9.500000000000006e-001	9.245423e-004
9.600000000000006e-001	9.245423e-004
9.700000000000006e-001	9.245423e-004
9.800000000000007e-001	9.245423e-004
9.900000000000007e-001	9.245423e-004
1.000000000000001e+000	9.245423e-004
1.010000000000001e+000	9.245423e-004
1.020000000000001e+000	9.245423e-004
1.030000000000001e+000	9.245423e-004
1.040000000000001e+000	9.245423e-004
1.050000000000001e+000	9.245423e-004
1.060000000000001e+000	9.245423e-004
1.070000000000001e+000	9.245423e-004
1.080000000000001e+000	9.245423e-004
1.090000000000001e+000	9.245423e-004
1.100000000000001e+000	9.245423e-004
1.110000000000001e+000	9.245423e-004
1.120000000000001e+000	9.245423e-004
1.130000000000001e+000	9.245423e-004
1.140000000000001e+000	9.245423e-004
1.150000000000001e+000	9.245423e-004
1.160000000000001e+000	9.245423e-004
1.170000000000001e+000	9.245423e-004
1.180000000000001e+000	9.245423e-004
1.190000000000001e+000	9.245423e-004
1.200000000000000e+000	9.245423e-004
Step Information: Vsg=1.2  (Run: 13/13)
